id,realSum,room_type,room_shared,room_private,person_capacity,host_is_superhost,multi,biz,cleanliness_rating,guest_satisfaction_overall,bedrooms,dist,metro_dist,attr_index,attr_index_norm,rest_index,rest_index_norm,lng,lat
501,410.5640568978043423,Private room,False,True,4.0,False,0,1,9.0,91.0,1,4.69702236945333,3.4063201159111443,91.80599285908443,4.861188322638274,115.06967087581845,8.018220219811978,4.95995,52.362840000000006
502,1429.2409720432124,Entire home/apt,False,False,3.0,True,0,0,10.0,98.0,2,0.691933325614957,0.8081288836765702,1029.7270934687006,54.524733804226486,689.8894014749261,48.07248605334025,4.8839999999999995,52.376000000000005
503,175.75516134323811,Private room,False,True,2.0,False,1,0,10.0,95.0,1,8.377399284977615,3.7225458648287764,52.515510637687164,2.7807311823440455,65.63442542441594,4.573501193218304,5.00974,52.349340000000005
504,280.03655707355944,Private room,False,True,2.0,True,1,0,9.0,96.0,1,1.9072743504697696,0.6846673932413595,298.27709666896425,15.793970459676121,382.0958354509833,26.624987543636557,4.90108,52.3568
505,386.8956951702482,Entire home/apt,False,False,2.0,False,0,0,10.0,97.0,0,2.978906253871682,1.458253468980608,126.65474164887951,6.706452726406914,159.25201314389267,11.096909395127708,4.905,52.398999999999994
506,522.3443395121037,Entire home/apt,False,False,4.0,False,0,0,9.0,100.0,1,2.9054047862504153,1.5339842203263518,187.33162850698767,9.919334202471598,229.7072161674614,16.006329307210333,4.85569,52.36068
507,196.6114404893024,Private room,False,True,2.0,False,0,0,9.0,92.0,1,4.288270007423799,1.2556685082768544,93.0477985138743,4.926942757180651,115.27201154242476,8.03231960857293,4.946000000000001,52.39416
508,288.7071450331592,Private room,False,True,2.0,True,1,0,9.0,98.0,1,1.8418085686184142,0.5281244287931286,291.3485985215484,15.427101879110403,368.1603695809491,25.653944232561187,4.90276,52.35777
509,921.6600660839407,Entire home/apt,False,False,4.0,False,0,0,10.0,95.0,2,1.6015873642380736,1.5008579628497989,311.452306192605,16.491606558257864,432.9923801166429,30.17153200188195,4.871569999999999,52.36744
510,362.52431279731917,Entire home/apt,False,False,4.0,True,0,1,10.0,100.0,2,7.6932272926316285,3.7769777830800284,58.319628420556064,3.088063075509313,72.09730705335963,5.023844083408473,4.78027,52.37688
511,734.8909146298597,Entire home/apt,False,False,2.0,False,0,0,9.0,97.0,1,0.5545413209293035,0.3462387608679918,432.0740225788731,22.878606588348926,756.2057745186997,52.69350633780796,4.8949300000000004,52.37809
512,393.4572211937291,Entire home/apt,False,False,2.0,False,0,0,7.0,75.0,1,0.8294274663677281,0.9038613908996509,382.8610120231874,20.272744979702313,542.9681036264112,37.834798640457045,4.8869,52.37965
513,531.9522883322007,Entire home/apt,False,False,4.0,False,0,0,10.0,92.0,3,2.5254227602653385,1.2998043441912441,168.3306269464408,8.913218544571798,210.31698215317857,14.655189903952671,4.85711,52.37872
514,295.2686710566401,Private room,False,True,2.0,False,0,0,10.0,100.0,1,6.479034106524619,4.095711511684364,66.59101202755245,3.526038333443836,83.26191912456088,5.801810315294822,4.9868,52.36314
515,368.8514986056758,Private room,False,True,2.0,False,0,0,9.0,87.0,0,0.4995517654354977,0.04522023671461661,621.879988081089,32.928958578798024,741.2743994698156,51.65306664231459,4.9002,52.3721
516,196.6114404893024,Private room,False,True,2.0,False,0,0,10.0,90.0,1,7.972738293051172,0.585419388573309,57.07735496541214,3.0222838706273567,71.26567343646124,4.965894656494007,4.98085,52.32582
517,276.2871136315703,Private room,False,True,2.0,False,1,0,10.0,93.0,1,1.1803151435424777,1.0179451877548347,277.50451156726183,14.694048276138478,381.9715966784399,26.61633040722077,4.88739,52.38325
518,378.6937876408971,Entire home/apt,False,False,2.0,True,0,0,10.0,99.0,1,3.698008283526384,2.443507004982804,117.22297548005778,6.2070344408042875,149.41542442265026,10.411481740921955,4.94486,52.36318
519,510.1586483256392,Private room,False,True,2.0,False,1,0,10.0,100.0,1,7.897124607130071,3.34950709086902,55.840103455842616,2.9567705811004106,70.00912283759803,4.878336402939124,5.00232,52.34941
520,700.442903006585,Entire home/apt,False,False,4.0,False,0,0,10.0,96.0,2,1.9940523834752912,0.2005759773314424,428.4686974457253,22.687702226980342,496.6996650239083,34.61074727124712,4.89139,52.355340000000005
521,381.0371897921403,Private room,False,True,2.0,False,0,0,10.0,96.0,1,1.1540346975168039,0.26409543450889866,470.2827021864132,24.90178156143263,581.9146980360933,40.54865337221812,4.89313,52.36286
