id,realSum,room_type,room_shared,room_private,person_capacity,host_is_superhost,multi,biz,cleanliness_rating,guest_satisfaction_overall,bedrooms,dist,metro_dist,attr_index,attr_index_norm,rest_index,rest_index_norm,lng,lat
0,194.03369812293488,Private room,False,True,2.0,False,1,0,10.0,93.0,1,5.022963798088291,2.539380002594493,78.69037927190317,4.166707868490748,98.25389587009934,6.846472824200016,4.90569,52.41772
1,344.2457760176224,Private room,False,True,4.0,False,0,0,8.0,85.0,1,0.4883892888289836,0.23940392283498632,631.1763782503964,33.421208615275404,837.2807567422693,58.34292774344904,4.90005,52.374320000000004
2,264.1014224451058,Private room,False,True,2.0,False,0,1,9.0,87.0,1,5.748311915159562,3.6516212887936557,75.27587691428164,3.9859076998790086,95.3869549262145,6.646700254501156,4.9751199999999995,52.36103
3,433.5293979799874,Private room,False,True,4.0,False,0,1,9.0,90.0,2,0.38486201282160204,0.4398760761319157,493.27253443070873,26.11910845442667,875.0330975776227,60.97356516795285,4.89417,52.37663
4,485.5529257375859,Private room,False,True,2.0,True,0,0,10.0,98.0,1,0.5447381834292384,0.31869264684168314,552.8303243593364,29.272733004488266,815.3057399687838,56.81167695874816,4.90051,52.37508
5,552.808567478265,Private room,False,True,3.0,False,0,0,8.0,100.0,2,2.13142008057136,1.904668241410844,174.7889567505081,9.255191398952537,225.20166237399388,15.692375836645361,4.87699,52.38966
6,215.12431748412348,Private room,False,True,2.0,False,0,0,10.0,94.0,1,1.8810915643710744,0.7297467390303181,200.1676516320246,10.599010155873913,242.76552365826512,16.91625096043449,4.9157,52.38296
7,2771.3073840601787,Entire home/apt,False,False,4.0,True,0,0,10.0,100.0,3,1.6868069652027278,1.4584035662283186,208.80810858545348,11.056528092733858,272.31382294091856,18.975218966216943,4.88467,52.38749
8,1001.8044196564573,Entire home/apt,False,False,4.0,False,0,0,9.0,96.0,2,3.719141398657261,1.1961123528716675,106.22645621714615,5.624761439165013,133.87620194208236,9.328686361865822,4.86459,52.40175
9,276.52145384669467,Private room,False,True,2.0,False,1,0,10.0,88.0,1,3.1423614256297014,0.9244044386046626,206.25286154350974,10.921226064021864,238.29125778441968,16.604477677123384,4.876,52.347
10,909.4743748974762,Entire home/apt,False,False,2.0,False,0,0,10.0,96.0,1,1.0099220248634968,0.9171150679278918,409.8581244623681,21.7022600216641,555.1142756474727,38.68116138184085,4.87956,52.36953
11,319.6400534295691,Private room,False,True,2.0,True,1,0,10.0,97.0,1,2.1827071044515876,1.590381362751412,191.50133917980733,10.140123153173365,229.29740063380305,15.977772771214685,4.92496,52.37107
12,675.6028402034074,Entire home/apt,False,False,4.0,False,0,0,8.0,87.0,1,2.9330458432919566,0.6280730466725806,214.9233419303541,11.380333761630315,269.6249040166742,18.7878512269707,4.88934,52.34697
13,552.808567478265,Entire home/apt,False,False,2.0,True,0,0,10.0,100.0,1,1.3054939315898397,1.3421624076909517,325.2559516150373,17.222518755246615,390.9120520454746,27.239314200019194,4.8741699999999994,52.37509
14,209.03147189089123,Private room,False,True,2.0,False,1,0,8.0,96.0,1,7.304535266554101,3.720813885628837,59.7761806926462,3.165188486126733,75.70105653114125,5.274958531811383,4.99679,52.35645
15,368.8514986056758,Private room,False,True,2.0,True,0,0,10.0,98.0,1,1.0311006089592691,0.5578845347320643,359.92193215168265,19.0581054585701,439.95056202662795,30.656388128254143,4.9080900000000005,52.37455
16,368.8514986056758,Private room,False,True,2.0,False,0,0,10.0,90.0,1,1.3277971574396839,0.11952810673404103,539.0128842344288,28.54109036883752,573.8965719683101,39.98993881196633,4.88971,52.36148
17,337.91859020926586,Private room,False,True,2.0,True,1,0,10.0,97.0,1,1.3663342379671055,0.5349334596105503,576.0828256376159,30.503968397362936,845.9576160170283,58.947543781296375,4.88368,52.362390000000005
18,313.54720783633684,Private room,False,True,2.0,True,1,0,10.0,96.0,1,1.2897592303027183,0.5521164877855617,528.9405557143664,28.007753881113246,1023.9047849216062,71.34715852694718,4.8839,52.3631
19,447.58981088744645,Entire home/apt,False,False,2.0,False,1,0,9.0,93.0,1,1.0576193314364548,1.0653391259990903,422.8529061953185,22.390342348843035,476.69699183882113,33.21693222543855,4.8775699999999995,52.37336
20,243.24514329904156,Private room,False,True,2.0,True,1,0,10.0,96.0,1,2.8706328438025386,1.2788940751193616,169.6957545063243,8.985502955930471,210.26769212497268,14.65175530387267,4.85206,52.367340000000006
21,933.8457572704052,Entire home/apt,False,False,4.0,False,0,0,10.0,96.0,2,1.0140664267918647,0.37710368730755517,477.7940701845302,25.299513487882486,664.0532506071172,46.27218588985111,4.89088,52.36422
22,251.91573125864133,Private room,False,True,2.0,False,1,0,10.0,97.0,1,1.2470836669767065,1.098774337645081,267.32598960478396,14.155088775077774,366.4646497953599,25.535784038233178,4.886419999999999,52.38367
23,377.28774635015117,Private room,False,True,2.0,False,0,0,10.0,98.0,1,1.1674923014349312,0.9837430031835354,278.80059538006617,14.762676775212997,383.57789257260714,26.728259416138435,4.88799,52.38325
24,245.58854545028476,Private room,False,True,2.0,True,1,0,10.0,96.0,1,4.230634296706812,2.6871440399396826,92.21360220413766,4.882771508296015,116.21714372500834,8.098177778837142,4.89595,52.41122
25,217.70205985049097,Private room,False,True,2.0,False,1,0,8.0,93.0,1,4.1808147371679905,2.80843797194201,93.27076366905054,4.938748910297056,117.75965599346443,8.2056622529484,4.89375,52.41081
26,295.0343308415157,Private room,False,True,2.0,False,1,0,10.0,95.0,1,3.366018582385255,0.22588229930565953,170.02869744175086,9.003132505586176,217.15523142671702,15.131688951667623,4.895,52.343
27,295.0343308415157,Private room,False,True,2.0,False,0,0,10.0,94.0,1,4.1272800185441785,0.8393253845123759,129.22969947963463,6.8427984544833595,164.40500901741308,11.455977561319465,4.84631,52.34966
28,1032.9716682679916,Entire home/apt,False,False,4.0,False,1,0,9.0,96.0,2,2.161607613910167,1.4241694265758251,183.36525860175672,9.709312280524,222.38968933289252,15.496433509495947,4.92432,52.37676
29,270.4286082534624,Private room,False,True,4.0,True,0,0,10.0,98.0,1,4.88547764075742,1.0948368113158276,91.66621199798304,4.853786833165169,114.67434330402575,7.9906732258432704,4.82174,52.37781
30,524.6877416633469,Entire home/apt,False,False,2.0,False,0,1,9.0,89.0,1,1.1263269723055738,1.1210705457980175,386.3649664864131,20.458281696742496,462.80593390060216,32.24898332294269,4.87657,52.37288
31,599.6766105031285,Entire home/apt,False,False,4.0,False,0,0,9.0,94.0,3,3.363590724697365,0.6974224938368218,156.2371148422606,8.27285904308738,198.87412114128264,13.857834885556045,4.90806,52.34442
32,516.0171537037471,Entire home/apt,False,False,4.0,False,0,0,9.0,100.0,2,1.0711683461395805,0.38253540287554977,487.8730215579427,25.83320066009222,702.9288761319568,48.98109540761191,4.888809999999999,52.36397
33,602.254352869496,Entire home/apt,False,False,3.0,False,0,0,10.0,100.0,2,3.8562901128988534,0.7279622388446657,148.72410296480916,7.875040072134487,184.2598482647537,12.839491325654029,4.8602099999999995,52.34502
34,504.06580273240695,Entire home/apt,False,False,4.0,False,0,0,9.0,94.0,2,4.075247886453735,1.8734109911985726,98.63663409362887,5.22287531464615,122.12554190473386,8.50988346453865,4.94798,52.387859999999996
35,1609.9172779040612,Entire home/apt,False,False,6.0,False,1,0,10.0,96.0,3,2.9885887859177016,1.7500029807371027,207.95247369146992,11.01122165656842,241.7781267436308,16.84744772283381,4.86225,52.35413
36,310.96946546996935,Entire home/apt,False,False,2.0,False,1,0,9.0,94.0,0,4.147086685675081,0.03835469370106484,118.77888465313508,6.289420865346949,151.3763929154923,10.548124846790301,4.92058,52.33997
37,202.70428608253465,Private room,False,True,2.0,False,0,0,10.0,94.0,1,5.611750155516678,3.911722315852436,71.34500903762175,3.7777656339336683,89.08448605879362,6.207535156323151,4.885,52.423429999999996
38,796.2880509924308,Entire home/apt,False,False,4.0,False,0,0,10.0,94.0,2,2.8549916690296686,1.7025833727524873,202.843104509214,10.74067716343327,271.3813254288273,18.91024119797041,4.8588,52.35848
39,504.06580273240695,Private room,False,True,2.0,False,0,0,9.0,96.0,1,6.411657372487183,4.143226904079955,67.21539749302899,3.559099958715495,83.9984255268359,5.853131141032784,4.98597,52.36376
40,319.6400534295691,Private room,False,True,2.0,False,0,1,10.0,95.0,1,0.5403538681782272,0.33865774222311856,558.6099219244412,29.578766535830397,816.9103767160349,56.92349035592166,4.90032,52.37525
41,614.4400440559605,Private room,False,True,4.0,False,0,1,9.0,96.0,1,0.49582824625703203,0.33274221329043413,717.4464437652888,37.98926590667624,848.4048418794097,59.11807000026306,4.8996900000000005,52.37513
42,467.0400487427648,Private room,False,True,3.0,False,0,1,10.0,94.0,1,0.5143556615734999,0.27721112298121575,589.2808024041849,31.202810036585486,873.3642985244994,60.85728084899449,4.90027,52.37469
43,716.3780376350386,Entire home/apt,False,False,5.0,True,0,0,10.0,96.0,2,3.69500542587883,0.3975279375938017,116.72399605247642,6.180613148565572,147.2522745503008,10.260750345646876,4.841,52.382529999999996
44,350.10428139573037,Private room,False,True,2.0,False,1,0,10.0,91.0,0,1.0978692589754402,0.9569279642150375,293.0606698577352,15.5177571939521,426.57188621127756,29.72414274925484,4.88774,52.382540000000006
45,319.6400534295691,Private room,False,True,2.0,False,0,1,10.0,97.0,1,0.38461159971062736,0.3126380462316873,666.9076246495788,35.31320185383912,811.4863437935289,56.54553593820981,4.8983099999999995,52.37457
46,467.0400487427648,Private room,False,True,3.0,False,0,1,10.0,96.0,1,0.4715465422801259,0.14326294859828637,767.0988273089583,40.618392606979214,825.0527697607004,57.49086401790815,4.90002,52.37341
47,983.2915426616363,Entire home/apt,False,False,3.0,True,0,0,10.0,100.0,2,1.4305110577156566,1.3525869353715234,322.01876862843943,17.051107765150935,423.352724326681,29.499826917659426,4.87317,52.369170000000004
48,298.78377428350484,Private room,False,True,2.0,True,0,0,9.0,94.0,0,4.224208587262892,1.5193110444768114,108.74589185765035,5.758167230375796,138.78673112714876,9.670859100364115,4.9398599999999995,52.348290000000006
